"","facility_id","sys_loc_code","loc_name","data_provider","subfacility_code","loc_desc","loc_type","loc_purpose","loc_type_2","loc_major_basin","within_facility_yn","loc_county_code","loc_district_code","loc_state_code","loc_minor_basin","custom_field_1","stream_code","custom_field_2","stream_mile","custom_field_3","custom_field_4","phase_code","custom_field_5","remark_1","bore_id","remark_2","start_date","end_date","drilling_method","geologist","sampling_method","drawing_checker","drawing_check_date","drawing_editor","drawing_edit_date","driller","units","depth_to_bedrock","log_date","total_depth","bearing","approved","plunge","drilling_subcontractor","engineer_subcontractor","engineer","estab_company_code","excav_company_code","inspector","inspect_subcontractor","ebatch","map_code","parent_loc_code","status_flag","timezone_code","euid","land_use","hole_diameter","hole_diameter_unit","alert_purge_criteria","offset","station","route"
"647",1,"SANTONIOLF1","SAN ANTONIO LANDFILL WELL 1",NA,"SNL","LANDFILL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920733,NA,NA,NA,NA,NA,NA,NA
"648",1,"SANTONIOLF2","SAN ANTONIO LANDFILL WELL 2",NA,"SNL","LANDFILL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920734,NA,NA,NA,NA,NA,NA,NA
"649",1,"SBM1","SANTA BARBARA MARTINEZTOWN PARK WELL 1",NA,"SBM","SHALLOW REGIONAL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920735,NA,NA,NA,NA,NA,NA,NA
"650",1,"SBM2","SANTA BARBARA MARTINEZTOWN PARK WELL 2",NA,"SBM","SHALLOW REGIONAL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920736,NA,NA,NA,NA,NA,NA,NA
"651",1,"SIERRAV1","SIERRA VISTA WELL 1",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920737,NA,NA,NA,NA,NA,NA,NA
"652",1,"SIERRAV2","SIERRA VISTA WELL 2",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920738,NA,NA,NA,NA,NA,NA,NA
"653",1,"SIERRAV3","SIERRA VISTA WELL 3",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920739,NA,NA,NA,NA,NA,NA,NA
"654",1,"SISCITY1","SISTER CITIES PARK 1",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920740,NA,NA,NA,NA,NA,NA,NA
"655",1,"SISCITY2","SISTER CITIES PARK 2",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920741,NA,NA,NA,NA,NA,NA,NA
"656",1,"SISCITY3","SISTER CITIES PARK 3",NA,"USGS","DEEP REGIONAL","GWMW","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920742,NA,NA,NA,NA,NA,NA,NA
"657",1,"SVE-01D","Soil Vapor Extraction Well 01 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920743,NA,NA,NA,NA,NA,NA,NA
"658",1,"SVE-01S","Soil Vapor Extraction Well 01 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920744,NA,NA,NA,NA,NA,NA,NA
"659",1,"SVE-02D","Soil Vapor Extraction Well 02 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920745,NA,NA,NA,NA,NA,NA,NA
"660",1,"SVE-02S","Soil Vapor Extraction Well 02 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920746,NA,NA,NA,NA,NA,NA,NA
"661",1,"SVE-03D","Soil Vapor Extraction Well 03 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920747,NA,NA,NA,NA,NA,NA,NA
"662",1,"SVE-03S","Soil Vapor Extraction Well 03 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920748,NA,NA,NA,NA,NA,NA,NA
"663",1,"SVE-04D","Soil Vapor Extraction Well 04 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920749,NA,NA,NA,NA,NA,NA,NA
"664",1,"SVE-04S","Soil Vapor Extraction Well 04 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920750,NA,NA,NA,NA,NA,NA,NA
"665",1,"SVE-05D","Soil Vapor Extraction Well 05 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920751,NA,NA,NA,NA,NA,NA,NA
"666",1,"SVE-05S","Soil Vapor Extraction Well 05 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920752,NA,NA,NA,NA,NA,NA,NA
"667",1,"SVE-06D","Soil Vapor Extraction Well 06 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920753,NA,NA,NA,NA,NA,NA,NA
"668",1,"SVE-06S","Soil Vapor Extraction Well 06 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920754,NA,NA,NA,NA,NA,NA,NA
"669",1,"SVE-07D","Soil Vapor Extraction Well 07 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920755,NA,NA,NA,NA,NA,NA,NA
"670",1,"SVE-07S","Soil Vapor Extraction Well 07 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920756,NA,NA,NA,NA,NA,NA,NA
"671",1,"SVE-08D","Soil Vapor Extraction Well 08 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920757,NA,NA,NA,NA,NA,NA,NA
"672",1,"SVE-08S","Soil Vapor Extraction Well 08 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920758,NA,NA,NA,NA,NA,NA,NA
"673",1,"SVE-09D","Soil Vapor Extraction Well 09 Deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920759,NA,NA,NA,NA,NA,NA,NA
"674",1,"SVE-09S","Soil Vapor Extraction Well 09 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920760,NA,NA,NA,NA,NA,NA,NA
"675",1,"SVE-10D","Soil Vapor Extraction Well 10 deep",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920761,NA,NA,NA,NA,NA,NA,NA
"676",1,"SVE-10S","Soil Vapor Extraction Well 10 Shallow",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11694,NA,NA,"A",NA,1920762,NA,NA,NA,NA,NA,NA,NA
"677",1,"SVEB","Soil Vapor Extraction Blower",NA,"LALF",NA,"SVES",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920763,NA,NA,NA,NA,NA,NA,NA
"678",1,"SVEEXHAUST","SVE EXHAUST",NA,"LALF","LANDFILL SVE SYSTEM","SVES","Monitoring",NA,NA,"Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11465,NA,NA,"A",NA,1920764,NA,NA,NA,NA,NA,NA,NA
"679",1,"SVEINLET","Soil Vapor Extraction Probe Inlet",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13066,NA,NA,"A",NA,1920765,NA,NA,NA,NA,NA,NA,NA
"680",1,"SVEP01","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920766,NA,NA,NA,NA,NA,NA,NA
"681",1,"SVEP02","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920767,NA,NA,NA,NA,NA,NA,NA
"682",1,"SVEP03","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920768,NA,NA,NA,NA,NA,NA,NA
"683",1,"SVEP04","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920769,NA,NA,NA,NA,NA,NA,NA
"684",1,"SVEP05","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920770,NA,NA,NA,NA,NA,NA,NA
"685",1,"SVEP06","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920771,NA,NA,NA,NA,NA,NA,NA
"686",1,"SVEP07","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920772,NA,NA,NA,NA,NA,NA,NA
"687",1,"SVEP08","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920773,NA,NA,NA,NA,NA,NA,NA
"688",1,"SVEP09","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920774,NA,NA,NA,NA,NA,NA,NA
"689",1,"SVEP10","Soil Vapor Extraction Probe",NA,"LALF",NA,"SVE PROBE",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920775,NA,NA,NA,NA,NA,NA,NA
"690",1,"SVES BLDG","Soil Vapor Extraction System Building",NA,"LALF SVE","Soil Vapor Extractin System Building","SVES BLDG","Monitoring",NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11470,NA,NA,"A",NA,1920776,NA,NA,NA,NA,NA,NA,NA
"691",1,"SVES01","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920777,NA,NA,NA,NA,NA,NA,NA
"692",1,"SVES02","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920778,NA,NA,NA,NA,NA,NA,NA
"693",1,"SVES03","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920779,NA,NA,NA,NA,NA,NA,NA
"694",1,"SVES04","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920780,NA,NA,NA,NA,NA,NA,NA
"695",1,"SVES05","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920781,NA,NA,NA,NA,NA,NA,NA
"696",1,"SVES06","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920782,NA,NA,NA,NA,NA,NA,NA
"697",1,"SVES07","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920783,NA,NA,NA,NA,NA,NA,NA
"698",1,"SVES08","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920784,NA,NA,NA,NA,NA,NA,NA
"699",1,"SVES09","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920785,NA,NA,NA,NA,NA,NA,NA
"700",1,"SVES10","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920786,NA,NA,NA,NA,NA,NA,NA
"701",1,"SVES11","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920787,NA,NA,NA,NA,NA,NA,NA
"702",1,"SVES12","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920788,NA,NA,NA,NA,NA,NA,NA
"703",1,"SVES13","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920789,NA,NA,NA,NA,NA,NA,NA
"704",1,"SVES14","Soil Vapor Extraction Sump",NA,"LALF",NA,"SVE SUMP",NA,NA,"Rio Grande","Y","BERNALILLO COUNTY",NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11381,NA,NA,"A",NA,1920790,NA,NA,NA,NA,NA,NA,NA
